iyear,country_txt,success,suicide,attack_type,targtype,group_terror,weapon_type,nkill,month
2014,Ukraine,ONWAAR,ONWAAR,Armed Assault,Military,Donetsk People's Republic,Firearms,0,10
2014,Ukraine,ONWAAR,ONWAAR,Armed Assault,Military,Donetsk People's Republic,Firearms,0,10
2014,Ukraine,ONWAAR,ONWAAR,Armed Assault,Military,Donetsk People's Republic,Firearms,0,10
2014,Ukraine,WAAR,ONWAAR,Armed Assault,Military,Unknown,Firearms,0,10
2014,Ukraine,WAAR,ONWAAR,Unknown,Military,Unknown,Unknown,1,5,10
2014,Ukraine,WAAR,ONWAAR,Unknown,Military,Unknown,Unknown,1,5,10
2014,Ukraine,WAAR,ONWAAR,Unknown,Military,Unknown,Unknown,1,5,10
2014,Ukraine,WAAR,ONWAAR,Unknown,Military,Unknown,Unknown,1,5,10
2014,Ukraine,ONWAAR,ONWAAR,Assassination,Private Citizens & Property,Unknown,Melee,0,10
2014,Ukraine,WAAR,ONWAAR,Armed Assault,Private Citizens & Property,Unknown,Melee,0,10
2014,Ukraine,ONWAAR,ONWAAR,Armed Assault,Military,Luhansk People's Republic,Firearms,0,10
2014,Russia,ONWAAR,ONWAAR,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives/Bombs/Dynamite,0,10
2014,Ukraine,WAAR,ONWAAR,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives/Bombs/Dynamite,2,10
2014,Ukraine,WAAR,ONWAAR,Bombing/Explosion,Military,Unknown,Explosives/Bombs/Dynamite,0,10
2014,Ukraine,WAAR,ONWAAR,Bombing/Explosion,Military,Unknown,Explosives/Bombs/Dynamite,0,10
2014,Ukraine,WAAR,ONWAAR,Bombing/Explosion,Military,Unknown,Explosives/Bombs/Dynamite,0,10
2014,Ukraine,WAAR,ONWAAR,Bombing/Explosion,Military,Unknown,Explosives/Bombs/Dynamite,0,10
2014,Ukraine,WAAR,ONWAAR,Bombing/Explosion,Military,Unknown,Explosives/Bombs/Dynamite,0,10
2014,Ukraine,WAAR,ONWAAR,Bombing/Explosion,Military,Unknown,Explosives/Bombs/Dynamite,0,10
2014,Ukraine,WAAR,ONWAAR,Bombing/Explosion,Military,Unknown,Explosives/Bombs/Dynamite,,10
2014,Ukraine,WAAR,ONWAAR,Bombing/Explosion,Military,Unknown,Explosives/Bombs/Dynamite,0,10
2014,Ukraine,WAAR,ONWAAR,Bombing/Explosion,Business,Ukrainian Nationalist Group,Explosives/Bombs/Dynamite,0,10
2014,Ukraine,WAAR,ONWAAR,Unknown,Military,Unknown,Unknown,7,10
2014,Ukraine,WAAR,ONWAAR,Unknown,Military,Luhansk People's Republic,Unknown,7,10
2014,Ukraine,ONWAAR,ONWAAR,Assassination,Private Citizens & Property,Unknown,Explosives/Bombs/Dynamite,0,10
2014,Ukraine,ONWAAR,ONWAAR,Unknown,Military,Unknown,Unknown,0,10
2014,Ukraine,ONWAAR,ONWAAR,Unknown,Military,Unknown,Unknown,0,10
2014,Ukraine,ONWAAR,ONWAAR,Armed Assault,Military,Unknown,Firearms,0,10
2014,Ukraine,ONWAAR,ONWAAR,Armed Assault,Military,Unknown,Firearms,0,10
2014,Ukraine,WAAR,ONWAAR,Bombing/Explosion,Military,Donetsk People's Republic,Explosives/Bombs/Dynamite,0,10
2014,Ukraine,WAAR,ONWAAR,Bombing/Explosion,Military,Unknown,Explosives/Bombs/Dynamite,0,10
2014,Ukraine,WAAR,ONWAAR,Bombing/Explosion,Military,Donetsk People's Republic,Explosives/Bombs/Dynamite,0,10
2014,Ukraine,WAAR,ONWAAR,Bombing/Explosion,Military,Luhansk People's Republic,Explosives/Bombs/Dynamite,2,10
2014,Ukraine,WAAR,ONWAAR,Bombing/Explosion,Military,Unknown,Explosives/Bombs/Dynamite,0,10
2014,Ukraine,WAAR,ONWAAR,Bombing/Explosion,Military,Unknown,Explosives/Bombs/Dynamite,0,10
2014,Ukraine,WAAR,ONWAAR,Bombing/Explosion,Military,Donetsk People's Republic,Explosives/Bombs/Dynamite,0,10
2014,Ukraine,WAAR,ONWAAR,Bombing/Explosion,Military,Unknown,Explosives/Bombs/Dynamite,0,10
2014,Ukraine,WAAR,ONWAAR,Bombing/Explosion,Transportation,Unknown,Explosives/Bombs/Dynamite,0,10
2014,Ukraine,WAAR,ONWAAR,Bombing/Explosion,Transportation,Unknown,Explosives/Bombs/Dynamite,0,10
2014,Ukraine,WAAR,ONWAAR,Bombing/Explosion,Transportation,Unknown,Explosives/Bombs/Dynamite,0,10
2014,Macedonia,WAAR,ONWAAR,Bombing/Explosion,Government (General),Kosovo Liberation Army (KLA),Explosives/Bombs/Dynamite,0,10
2014,Ukraine,WAAR,ONWAAR,Bombing/Explosion,Military,Unknown,Explosives/Bombs/Dynamite,0,10
2014,Ukraine,WAAR,ONWAAR,Bombing/Explosion,Military,Unknown,Explosives/Bombs/Dynamite,0,10
2014,Ukraine,ONWAAR,ONWAAR,Unknown,Military,Unknown,Unknown,0,10
2014,Ukraine,ONWAAR,ONWAAR,Unknown,Military,Unknown,Unknown,0,10
2014,Ukraine,WAAR,ONWAAR,Bombing/Explosion,Military,Unknown,Explosives/Bombs/Dynamite,0,10
2014,Ukraine,WAAR,ONWAAR,Bombing/Explosion,Military,Unknown,Explosives/Bombs/Dynamite,0,10
2014,Ukraine,WAAR,ONWAAR,Bombing/Explosion,Military,Unknown,Explosives/Bombs/Dynamite,0,10
2014,Ukraine,WAAR,ONWAAR,Bombing/Explosion,Military,Unknown,Explosives/Bombs/Dynamite,0,10
2014,Ukraine,WAAR,ONWAAR,Bombing/Explosion,Military,Unknown,Explosives/Bombs/Dynamite,0,10
2014,Ukraine,ONWAAR,ONWAAR,Armed Assault,Military,Unknown,Firearms,0,10
2014,Ukraine,ONWAAR,ONWAAR,Armed Assault,Military,Unknown,Firearms,0,10
2014,Ukraine,WAAR,ONWAAR,Bombing/Explosion,Military,Unknown,Explosives/Bombs/Dynamite,0,10
2014,Ukraine,WAAR,ONWAAR,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives/Bombs/Dynamite,1,10
2014,Ukraine,WAAR,ONWAAR,Bombing/Explosion,Military,Unknown,Explosives/Bombs/Dynamite,1,10
2014,Ukraine,WAAR,ONWAAR,Unknown,Military,Unknown,Unknown,3,10
2014,Ukraine,WAAR,ONWAAR,Bombing/Explosion,Private Citizens & Property,Luhansk People's Republic,Explosives/Bombs/Dynamite,1,10
2014,Ukraine,WAAR,ONWAAR,Bombing/Explosion,Food or Water Supply,Unknown,Explosives/Bombs/Dynamite,0,10
2014,Ukraine,WAAR,ONWAAR,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives/Bombs/Dynamite,1,10
2014,Ukraine,WAAR,ONWAAR,Armed Assault,Military,Donetsk People's Republic,Explosives/Bombs/Dynamite,1,11
2014,Ukraine,WAAR,ONWAAR,Armed Assault,Military,Donetsk People's Republic,Explosives/Bombs/Dynamite,1,11
2014,Ukraine,WAAR,ONWAAR,Armed Assault,Military,Donetsk People's Republic,Explosives/Bombs/Dynamite,1,11
2014,Ukraine,WAAR,ONWAAR,Armed Assault,Military,Donetsk People's Republic,Explosives/Bombs/Dynamite,1,11
2014,Ukraine,WAAR,ONWAAR,Armed Assault,Military,Donetsk People's Republic,Explosives/Bombs/Dynamite,1,11
2014,Ukraine,WAAR,ONWAAR,Armed Assault,Military,Donetsk People's Republic,Explosives/Bombs/Dynamite,1,11
2014,Ukraine,WAAR,ONWAAR,Bombing/Explosion,Military,Unknown,Explosives/Bombs/Dynamite,0,37,11
2014,Ukraine,WAAR,ONWAAR,Bombing/Explosion,Military,Unknown,Explosives/Bombs/Dynamite,0,37,11
2014,Ukraine,WAAR,ONWAAR,Armed Assault,Military,Unknown,Explosives/Bombs/Dynamite,0,37,11
2014,Ukraine,WAAR,ONWAAR,Bombing/Explosion,Military,Unknown,Explosives/Bombs/Dynamite,0,37,11
2014,Ukraine,WAAR,ONWAAR,Armed Assault,Military,Unknown,Firearms,0,38,11
2014,Ukraine,WAAR,ONWAAR,Armed Assault,Military,Unknown,Firearms,0,38,11
2014,Ukraine,WAAR,ONWAAR,Armed Assault,Military,Unknown,Firearms,0,38,11
2014,Ukraine,WAAR,ONWAAR,Armed Assault,Military,Unknown,Firearms,0,38,11
2014,Ukraine,WAAR,ONWAAR,Bombing/Explosion,Military,Unknown,Explosives/Bombs/Dynamite,2,11
2014,Ukraine,WAAR,ONWAAR,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives/Bombs/Dynamite,0,11
2014,Ukraine,WAAR,ONWAAR,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives/Bombs/Dynamite,0,11
2014,Ukraine,ONWAAR,ONWAAR,Unknown,Military,Unknown,Unknown,0,11
2014,Ukraine,WAAR,ONWAAR,Armed Assault,Private Citizens & Property,Unknown,Explosives/Bombs/Dynamite,0,11
2014,Ukraine,WAAR,ONWAAR,Armed Assault,Private Citizens & Property,Unknown,Explosives/Bombs/Dynamite,0,11
2014,Ukraine,WAAR,ONWAAR,Armed Assault,Military,Unknown,Explosives/Bombs/Dynamite,0,11
2014,Ukraine,WAAR,ONWAAR,Bombing/Explosion,Military,Donetsk People's Republic,Explosives/Bombs/Dynamite,0,11
2014,Ukraine,WAAR,ONWAAR,Bombing/Explosion,Military,Donetsk People's Republic,Explosives/Bombs/Dynamite,0,11
2014,Ukraine,ONWAAR,ONWAAR,Armed Assault,Military,Unknown,Firearms,0,11
2014,Ukraine,ONWAAR,ONWAAR,Armed Assault,Military,Unknown,Firearms,0,11
2014,Ukraine,ONWAAR,ONWAAR,Armed Assault,Military,Unknown,Firearms,0,11
2014,Ukraine,ONWAAR,ONWAAR,Unknown,Military,Unknown,Unknown,0,11
2014,Ukraine,WAAR,ONWAAR,Bombing/Explosion,Military,Unknown,Explosives/Bombs/Dynamite,0,11
2014,Ukraine,WAAR,ONWAAR,Bombing/Explosion,Military,Luhansk People's Republic,Explosives/Bombs/Dynamite,0,11
2014,Ukraine,WAAR,ONWAAR,Bombing/Explosion,Military,Luhansk People's Republic,Explosives/Bombs/Dynamite,0,11
2014,Ukraine,WAAR,ONWAAR,Bombing/Explosion,Transportation,Donetsk People's Republic,Explosives/Bombs/Dynamite,0,11
2014,Ukraine,WAAR,ONWAAR,Bombing/Explosion,Educational Institution,Donetsk People's Republic,Explosives/Bombs/Dynamite,2,11
2014,Ukraine,WAAR,ONWAAR,Bombing/Explosion,Military,Donetsk People's Republic,Explosives/Bombs/Dynamite,0,11
2014,Ukraine,WAAR,ONWAAR,Armed Assault,Military,Donetsk People's Republic,Explosives/Bombs/Dynamite,201,11
2014,Ukraine,WAAR,ONWAAR,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives/Bombs/Dynamite,0,11
2014,Ukraine,WAAR,ONWAAR,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives/Bombs/Dynamite,0,11
2014,Ukraine,WAAR,ONWAAR,Bombing/Explosion,Military,Luhansk People's Republic,Explosives/Bombs/Dynamite,0,11
2014,Ukraine,WAAR,ONWAAR,Bombing/Explosion,Military,Kharkiv Partisans,Explosives/Bombs/Dynamite,0,11
2014,Ukraine,WAAR,ONWAAR,Bombing/Explosion,Business,Kharkiv Partisans,Explosives/Bombs/Dynamite,0,11
2014,Ukraine,WAAR,ONWAAR,Bombing/Explosion,Military,Unknown,Explosives/Bombs/Dynamite,0,11
2014,Ukraine,WAAR,ONWAAR,Bombing/Explosion,Transportation,Unknown,Explosives/Bombs/Dynamite,0,11
2014,Ukraine,WAAR,ONWAAR,Unknown,Police,Unknown,Unknown,2,11
2014,Ukraine,WAAR,ONWAAR,Bombing/Explosion,Military,Donetsk People's Republic,Explosives/Bombs/Dynamite,4,11
2014,Ukraine,WAAR,ONWAAR,Bombing/Explosion,Military,Donetsk People's Republic,Explosives/Bombs/Dynamite,12,11
2014,Ukraine,WAAR,ONWAAR,Bombing/Explosion,Military,Unknown,Explosives/Bombs/Dynamite,0,11
2014,Ukraine,WAAR,ONWAAR,Armed Assault,Military,Unknown,Explosives/Bombs/Dynamite,0,11
2014,Ukraine,WAAR,ONWAAR,Bombing/Explosion,Private Citizens & Property,Donetsk People's Republic,Explosives/Bombs/Dynamite,0,11
2014,Ukraine,WAAR,ONWAAR,Bombing/Explosion,Military,Luhansk People's Republic,Explosives/Bombs/Dynamite,1,11
2014,Ukraine,WAAR,ONWAAR,Bombing/Explosion,Military,Unknown,Explosives/Bombs/Dynamite,0,11
2014,Ukraine,WAAR,ONWAAR,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives/Bombs/Dynamite,0,11
2014,Ukraine,WAAR,ONWAAR,Unknown,Military,Donetsk People's Republic,Unknown,20,11
2014,Ukraine,WAAR,ONWAAR,Unknown,Military,Donetsk People's Republic,Unknown,0,11
2014,Ukraine,WAAR,ONWAAR,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives/Bombs/Dynamite,1,11
2014,Ukraine,WAAR,ONWAAR,Bombing/Explosion,Military,Luhansk People's Republic,Explosives/Bombs/Dynamite,1,11
2014,Ukraine,WAAR,ONWAAR,Unknown,Military,Donetsk People's Republic,Unknown,1,11
2014,Ukraine,WAAR,ONWAAR,Bombing/Explosion,Police,Luhansk People's Republic,Explosives/Bombs/Dynamite,3,11
2014,Ukraine,WAAR,ONWAAR,Armed Assault,Military,Donetsk People's Republic,Explosives/Bombs/Dynamite,1,11
2014,Ukraine,ONWAAR,ONWAAR,Bombing/Explosion,Transportation,Unknown,Explosives/Bombs/Dynamite,0,11
2014,Ukraine,WAAR,ONWAAR,Bombing/Explosion,Military,Unknown,Explosives/Bombs/Dynamite,0,11
2014,Ukraine,WAAR,ONWAAR,Bombing/Explosion,Military,Unknown,Explosives/Bombs/Dynamite,0,11
2014,Ukraine,WAAR,ONWAAR,Bombing/Explosion,Private Citizens & Property,Luhansk People's Republic,Explosives/Bombs/Dynamite,3,11
2014,Ukraine,WAAR,ONWAAR,Bombing/Explosion,Military,Luhansk People's Republic,Explosives/Bombs/Dynamite,0,11
2014,Ukraine,WAAR,ONWAAR,Bombing/Explosion,Military,Luhansk People's Republic,Explosives/Bombs/Dynamite,0,11
2014,Ukraine,WAAR,ONWAAR,Bombing/Explosion,Military,Luhansk People's Republic,Explosives/Bombs/Dynamite,0,11
2014,Ukraine,WAAR,ONWAAR,Bombing/Explosion,Military,Unknown,Explosives/Bombs/Dynamite,0,11
2014,Ukraine,WAAR,ONWAAR,Bombing/Explosion,Military,Donetsk People's Republic,Explosives/Bombs/Dynamite,1,11
2014,Ukraine,WAAR,ONWAAR,Bombing/Explosion,Military,Luhansk People's Republic,Explosives/Bombs/Dynamite,0,11
2014,Ukraine,WAAR,ONWAAR,Bombing/Explosion,Military,Unknown,Explosives/Bombs/Dynamite,0,11
2014,Ukraine,ONWAAR,ONWAAR,Armed Assault,Government (Diplomatic),Donetsk People's Republic,Firearms,0,11
2014,Ukraine,WAAR,ONWAAR,Bombing/Explosion,Military,Unknown,Explosives/Bombs/Dynamite,0,11
2014,Ukraine,WAAR,ONWAAR,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives/Bombs/Dynamite,0,11
2014,Ukraine,WAAR,ONWAAR,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives/Bombs/Dynamite,0,11
2014,Ukraine,WAAR,ONWAAR,Bombing/Explosion,Military,Unknown,Explosives/Bombs/Dynamite,0,11
2014,Ukraine,WAAR,ONWAAR,Bombing/Explosion,Military,Unknown,Explosives/Bombs/Dynamite,0,11
2014,Ukraine,ONWAAR,ONWAAR,Armed Assault,Military,Donetsk People's Republic,Firearms,0,11
2014,Ukraine,WAAR,ONWAAR,Armed Assault,Military,Donetsk People's Republic,Explosives/Bombs/Dynamite,0,11
2014,Ukraine,WAAR,ONWAAR,Armed Assault,Military,Donetsk People's Republic,Explosives/Bombs/Dynamite,0,11
2014,Ukraine,WAAR,ONWAAR,Armed Assault,Military,Donetsk People's Republic,Explosives/Bombs/Dynamite,0,11
2014,Czech Republic,ONWAAR,ONWAAR,Unarmed Assault,Government (General),Unknown,Chemical,0,11
2014,Czech Republic,ONWAAR,ONWAAR,Unarmed Assault,Government (General),Unknown,Chemical,0,11
2014,Ukraine,WAAR,ONWAAR,Bombing/Explosion,Military,Kharkiv Partisans,Explosives/Bombs/Dynamite,0,11
2014,Ukraine,WAAR,ONWAAR,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives/Bombs/Dynamite,0,75,11
2014,Ukraine,WAAR,ONWAAR,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives/Bombs/Dynamite,0,75,11
2014,Ukraine,WAAR,ONWAAR,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives/Bombs/Dynamite,0,75,11
2014,Ukraine,WAAR,ONWAAR,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives/Bombs/Dynamite,0,75,11
2014,Ukraine,WAAR,ONWAAR,Armed Assault,Military,Luhansk People's Republic,Explosives/Bombs/Dynamite,0,11
2014,Ukraine,WAAR,ONWAAR,Armed Assault,Utilities,Luhansk People's Republic,Explosives/Bombs/Dynamite,0,11
2014,Ukraine,WAAR,ONWAAR,Armed Assault,Military,Luhansk People's Republic,Explosives/Bombs/Dynamite,0,11
2014,Ukraine,WAAR,ONWAAR,Armed Assault,Military,Donetsk People's Republic,Explosives/Bombs/Dynamite,0,11
2014,Ukraine,WAAR,ONWAAR,Armed Assault,Military,Donetsk People's Republic,Explosives/Bombs/Dynamite,0,11
2014,Ukraine,WAAR,ONWAAR,Armed Assault,Military,Donetsk People's Republic,Explosives/Bombs/Dynamite,2,11
2014,Ukraine,WAAR,ONWAAR,Armed Assault,Military,Donetsk People's Republic,Explosives/Bombs/Dynamite,2,11
2014,Ukraine,WAAR,ONWAAR,Armed Assault,Business,Unknown,Firearms,0,11
2014,Ukraine,WAAR,ONWAAR,Armed Assault,Government (Diplomatic),Unknown,Explosives/Bombs/Dynamite,0,11
2014,Ukraine,WAAR,ONWAAR,Bombing/Explosion,Private Citizens & Property,Luhansk People's Republic,Explosives/Bombs/Dynamite,0,66,11
2014,Ukraine,WAAR,ONWAAR,Bombing/Explosion,Private Citizens & Property,Luhansk People's Republic,Explosives/Bombs/Dynamite,0,67,11
2014,Ukraine,WAAR,ONWAAR,Bombing/Explosion,Private Citizens & Property,Luhansk People's Republic,Explosives/Bombs/Dynamite,0,67,11
2014,Ukraine,WAAR,ONWAAR,Armed Assault,Transportation,Unknown,Firearms,1,11
2014,Ukraine,ONWAAR,ONWAAR,Armed Assault,Private Citizens & Property,Unknown,Firearms,0,11
2014,Ukraine,ONWAAR,ONWAAR,Armed Assault,Private Citizens & Property,Unknown,Firearms,0,11
2014,Ukraine,WAAR,ONWAAR,Bombing/Explosion,Business,Luhansk People's Republic,Explosives/Bombs/Dynamite,0,11
2014,Ukraine,WAAR,ONWAAR,Bombing/Explosion,Business,Donetsk People's Republic,Explosives/Bombs/Dynamite,2,11
2014,Ukraine,WAAR,ONWAAR,Bombing/Explosion,Private Citizens & Property,Donetsk People's Republic,Explosives/Bombs/Dynamite,2,11
2014,Ukraine,WAAR,ONWAAR,Bombing/Explosion,Military,Donetsk People's Republic,Explosives/Bombs/Dynamite,,11
2014,Ukraine,WAAR,ONWAAR,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives/Bombs/Dynamite,1,11
2014,Ukraine,WAAR,ONWAAR,Bombing/Explosion,Military,Unknown,Explosives/Bombs/Dynamite,0,12
2014,Ukraine,WAAR,ONWAAR,Bombing/Explosion,Business,Unknown,Explosives/Bombs/Dynamite,0,12
2014,Ukraine,WAAR,ONWAAR,Armed Assault,Private Citizens & Property,Unknown,Firearms,0,12
2014,Ukraine,WAAR,ONWAAR,Bombing/Explosion,Military,Donetsk People's Republic,Explosives/Bombs/Dynamite,0,12
2014,Ukraine,WAAR,ONWAAR,Bombing/Explosion,Military,Donetsk People's Republic,Explosives/Bombs/Dynamite,0,12
2014,Ukraine,WAAR,ONWAAR,Bombing/Explosion,Military,Donetsk People's Republic,Explosives/Bombs/Dynamite,0,12
2014,Ukraine,WAAR,ONWAAR,Bombing/Explosion,Military,Donetsk People's Republic,Explosives/Bombs/Dynamite,0,12
2014,Ukraine,WAAR,ONWAAR,Bombing/Explosion,Military,Donetsk People's Republic,Explosives/Bombs/Dynamite,0,12
2014,Russia,WAAR,ONWAAR,Armed Assault,Police,Caucasus Emirate,Explosives/Bombs/Dynamite,9,33,12
2014,Russia,WAAR,ONWAAR,Armed Assault,Journalists & Media,Caucasus Emirate,Explosives/Bombs/Dynamite,9,33,12
2014,Russia,WAAR,ONWAAR,Armed Assault,Educational Institution,Caucasus Emirate,Explosives/Bombs/Dynamite,9,34,12
2014,Ukraine,WAAR,ONWAAR,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives/Bombs/Dynamite,0,12
2014,Bosnia-Herzegovina,ONWAAR,ONWAAR,Assassination,Religious Figures/Institutions,Muslim Fundamentalists,Melee,0,12
2014,Ukraine,WAAR,ONWAAR,Armed Assault,Military,Donetsk People's Republic,Explosives/Bombs/Dynamite,0,12
2014,Ukraine,WAAR,ONWAAR,Armed Assault,Military,Donetsk People's Republic,Explosives/Bombs/Dynamite,0,12
2014,Ukraine,WAAR,ONWAAR,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives/Bombs/Dynamite,0,12
2014,Bosnia-Herzegovina,ONWAAR,ONWAAR,Assassination,Religious Figures/Institutions,Muslim Fundamentalists,Unknown,0,12
2014,Russia,WAAR,ONWAAR,Facility/Infrastructure Attack,NGO,Unknown,Incendiary,0,12
2014,Ukraine,ONWAAR,ONWAAR,Armed Assault,Military,Unknown,Firearms,0,12
2014,Ukraine,WAAR,ONWAAR,Facility/Infrastructure Attack,Journalists & Media,Unknown,Incendiary,0,12
2014,Ukraine,ONWAAR,ONWAAR,Bombing/Explosion,Unknown,Unknown,Explosives/Bombs/Dynamite,0,12
2014,Ukraine,WAAR,ONWAAR,Armed Assault,Private Citizens & Property,Unknown,Firearms,1,12
2014,Ukraine,ONWAAR,ONWAAR,Armed Assault,Military,Unknown,Firearms,0,12
2014,Ukraine,WAAR,ONWAAR,Bombing/Explosion,Military,Unknown,Explosives/Bombs/Dynamite,0,12
2014,Ukraine,ONWAAR,ONWAAR,Armed Assault,Military,Unknown,Firearms,0,12
2014,Ukraine,ONWAAR,ONWAAR,Armed Assault,Military,Unknown,Firearms,0,12
2014,Ukraine,ONWAAR,ONWAAR,Armed Assault,Military,Unknown,Firearms,0,12
2014,Ukraine,ONWAAR,ONWAAR,Armed Assault,Military,Unknown,Firearms,0,12
2014,Ukraine,WAAR,ONWAAR,Unknown,Military,Unknown,Unknown,8,12
2014,Ukraine,WAAR,ONWAAR,Bombing/Explosion,Military,Unknown,Explosives/Bombs/Dynamite,0,12
2014,Ukraine,ONWAAR,ONWAAR,Armed Assault,Military,Unknown,Firearms,0,12
2014,Ukraine,WAAR,ONWAAR,Armed Assault,Military,Donetsk People's Republic,Explosives/Bombs/Dynamite,0,12
2014,Ukraine,WAAR,ONWAAR,Armed Assault,Military,Donetsk People's Republic,Firearms,0,12
2014,Ukraine,WAAR,ONWAAR,Armed Assault,Military,Donetsk People's Republic,Firearms,0,12
2014,Ukraine,WAAR,ONWAAR,Armed Assault,Military,Donetsk People's Republic,Explosives/Bombs/Dynamite,0,12
2014,Ukraine,WAAR,ONWAAR,Armed Assault,Military,Donetsk People's Republic,Explosives/Bombs/Dynamite,0,12
2014,Ukraine,WAAR,ONWAAR,Armed Assault,Military,Donetsk People's Republic,Explosives/Bombs/Dynamite,0,12
2014,Ukraine,WAAR,ONWAAR,Armed Assault,Military,Donetsk People's Republic,Explosives/Bombs/Dynamite,0,12
2014,Ukraine,WAAR,ONWAAR,Armed Assault,Military,Donetsk People's Republic,Explosives/Bombs/Dynamite,0,12
2014,Ukraine,WAAR,ONWAAR,Armed Assault,Military,Luhansk People's Republic,Explosives/Bombs/Dynamite,0,12
2014,Ukraine,WAAR,ONWAAR,Bombing/Explosion,Military,Unknown,Explosives/Bombs/Dynamite,0,12
2014,Ukraine,WAAR,ONWAAR,Armed Assault,Military,Unknown,Explosives/Bombs/Dynamite,0,12
2014,Ukraine,WAAR,ONWAAR,Armed Assault,Military,Unknown,Explosives/Bombs/Dynamite,0,12
2014,Ukraine,WAAR,ONWAAR,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives/Bombs/Dynamite,0,12
2015,Bosnia-Herzegovina,WAAR,ONWAAR,Armed Assault,Religious Figures/Institutions,Muslim Fundamentalists,Melee,0,1
2014,Ukraine,WAAR,ONWAAR,Bombing/Explosion,Transportation,Unknown,Explosives/Bombs/Dynamite,0,12
2014,Ukraine,WAAR,ONWAAR,Bombing/Explosion,Military,Unknown,Explosives/Bombs/Dynamite,0,12
2014,Ukraine,WAAR,ONWAAR,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives/Bombs/Dynamite,0,12
2014,Ukraine,WAAR,ONWAAR,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives/Bombs/Dynamite,1,12
2014,Ukraine,WAAR,ONWAAR,Bombing/Explosion,Transportation,Unknown,Explosives/Bombs/Dynamite,0,12
2014,Ukraine,WAAR,ONWAAR,Bombing/Explosion,Private Citizens & Property,Luhansk People's Republic,Explosives/Bombs/Dynamite,0,12
2014,Ukraine,WAAR,ONWAAR,Bombing/Explosion,Military,Unknown,Explosives/Bombs/Dynamite,0,12
2014,Ukraine,WAAR,ONWAAR,Bombing/Explosion,Military,Unknown,Explosives/Bombs/Dynamite,0,12
2014,Ukraine,WAAR,ONWAAR,Armed Assault,Military,Unknown,Firearms,0,12
2014,Ukraine,WAAR,ONWAAR,Bombing/Explosion,Military,Unknown,Explosives/Bombs/Dynamite,0,12
2014,Ukraine,WAAR,ONWAAR,Bombing/Explosion,Business,Unknown,Explosives/Bombs/Dynamite,0,12
2014,Kosovo,ONWAAR,ONWAAR,Bombing/Explosion,Religious Figures/Institutions,Unknown,Explosives/Bombs/Dynamite,0,12
2014,Ukraine,WAAR,ONWAAR,Bombing/Explosion,Government (General),Unknown,Explosives/Bombs/Dynamite,0,12
2014,Ukraine,WAAR,ONWAAR,Bombing/Explosion,Unknown,Unknown,Explosives/Bombs/Dynamite,1,12
2014,Ukraine,WAAR,ONWAAR,Armed Assault,Military,Unknown,Explosives/Bombs/Dynamite,0,12
2014,Ukraine,WAAR,ONWAAR,Armed Assault,Military,Unknown,Explosives/Bombs/Dynamite,0,12
2014,Ukraine,WAAR,ONWAAR,Armed Assault,Military,Unknown,Explosives/Bombs/Dynamite,0,12
2014,Ukraine,WAAR,ONWAAR,Armed Assault,Military,Unknown,Explosives/Bombs/Dynamite,0,12
2014,Ukraine,WAAR,ONWAAR,Armed Assault,Military,Unknown,Explosives/Bombs/Dynamite,0,12
2014,Ukraine,WAAR,ONWAAR,Bombing/Explosion,Business,Unknown,Explosives/Bombs/Dynamite,0,12
2014,Ukraine,WAAR,ONWAAR,Bombing/Explosion,Private Citizens & Property,Donetsk People's Republic,Explosives/Bombs/Dynamite,0,12
2014,Ukraine,WAAR,ONWAAR,Bombing/Explosion,Private Citizens & Property,Donetsk People's Republic,Explosives/Bombs/Dynamite,0,12
